rank,number_of_citations,article_number,volume,year,doi_link
410,131,1208,15,2015,https://doi.org/10.1186/s12889-015-2522-7
411,131,828,13,2013,https://doi.org/10.1186/1471-2458-13-828
412,130,1129,21,2021,https://doi.org/10.1186/s12889-021-11071-6
413,130,437,20,2020,https://doi.org/10.1186/s12889-020-08583-y
414,130,342,17,2017,https://doi.org/10.1186/s12889-017-4257-0
415,130,1032,16,2016,https://doi.org/10.1186/s12889-016-3682-9
416,130,1145,15,2015,https://doi.org/10.1186/s12889-015-2469-8
417,130,11,15,2015,https://doi.org/10.1186/s12889-014-1340-7
418,130,522,12,2012,https://doi.org/10.1186/1471-2458-12-522
419,130,99,12,2012,https://doi.org/10.1186/1471-2458-12-99
420,129,1823,21,2021,https://doi.org/10.1186/s12889-021-11888-1
421,129,939,21,2021,https://doi.org/10.1186/s12889-021-10773-1
422,129,822,20,2020,https://doi.org/10.1186/s12889-020-08890-4
423,129,1034,18,2018,https://doi.org/10.1186/s12889-018-5903-x
424,129,230,17,2017,https://doi.org/10.1186/s12889-017-4147-5
425,129,1163,13,2013,https://doi.org/10.1186/1471-2458-13-1163
426,129,434,12,2012,https://doi.org/10.1186/1471-2458-12-434
427,129,413,12,2012,https://doi.org/10.1186/1471-2458-12-413
428,128,894,21,2021,https://doi.org/10.1186/s12889-021-10907-5
429,128,1118,20,2020,https://doi.org/10.1186/s12889-020-09208-0
430,128,645,20,2020,https://doi.org/10.1186/s12889-020-08808-0
431,128,304,19,2019,https://doi.org/10.1186/s12889-019-6623-6
432,128,477,14,2014,https://doi.org/10.1186/1471-2458-14-477
433,128,915,12,2012,https://doi.org/10.1186/1471-2458-12-915
434,128,539,12,2012,https://doi.org/10.1186/1471-2458-12-539
435,127,1835,20,2020,https://doi.org/10.1186/s12889-020-09926-5
436,127,88,15,2015,https://doi.org/10.1186/s12889-015-1407-0
437,127,1325,14,2014,https://doi.org/10.1186/1471-2458-14-1325
438,127,1183,13,2013,https://doi.org/10.1186/1471-2458-13-1183
439,127,1072,12,2012,https://doi.org/10.1186/1471-2458-12-1072
440,126,651,21,2021,https://doi.org/10.1186/s12889-021-10732-w
441,126,1289,19,2019,https://doi.org/10.1186/s12889-019-7685-1
442,126,1122,19,2019,https://doi.org/10.1186/s12889-019-7381-1
443,126,709,19,2019,https://doi.org/10.1186/s12889-019-7062-0
444,126,824,15,2015,https://doi.org/10.1186/s12889-015-2167-6
445,126,744,15,2015,https://doi.org/10.1186/s12889-015-2041-6
446,126,442,15,2015,https://doi.org/10.1186/s12889-015-1793-3
447,126,290,14,2014,https://doi.org/10.1186/1471-2458-14-290
448,126,234,13,2013,https://doi.org/10.1186/1471-2458-13-234
449,125,352,21,2021,https://doi.org/10.1186/s12889-021-10379-7
450,125,1293,19,2019,https://doi.org/10.1186/s12889-019-7633-0
451,125,175,19,2019,https://doi.org/10.1186/s12889-019-6504-z
452,125,988,16,2016,https://doi.org/10.1186/s12889-016-3664-y
453,125,873,14,2014,https://doi.org/10.1186/1471-2458-14-873
454,124,542,16,2016,https://doi.org/10.1186/s12889-016-3248-x
455,124,611,15,2015,https://doi.org/10.1186/s12889-015-1902-3
456,124,814,14,2014,https://doi.org/10.1186/1471-2458-14-814
457,123,1253,23,2023,https://doi.org/10.1186/s12889-023-16097-6
458,123,1569,20,2020,https://doi.org/10.1186/s12889-020-09583-8
459,123,797,13,2013,https://doi.org/10.1186/1471-2458-13-797
460,123,309,13,2013,https://doi.org/10.1186/1471-2458-13-309
461,122,1636,20,2020,https://doi.org/10.1186/s12889-020-09743-w
462,122,1227,20,2020,https://doi.org/10.1186/s12889-020-09274-4
463,122,68,18,2018,https://doi.org/10.1186/s12889-017-4572-5
464,122,576,15,2015,https://doi.org/10.1186/s12889-015-1927-7
465,122,133,15,2015,https://doi.org/10.1186/s12889-015-1412-3
466,122,697,14,2014,https://doi.org/10.1186/1471-2458-14-697
467,122,314,13,2013,https://doi.org/10.1186/1471-2458-13-314
468,122,701,12,2012,https://doi.org/10.1186/1471-2458-12-701
469,121,60,18,2018,https://doi.org/10.1186/s12889-017-4443-0
470,121,919,14,2014,https://doi.org/10.1186/1471-2458-14-919
471,121,1141,13,2013,https://doi.org/10.1186/1471-2458-13-1141
472,121,304,13,2013,https://doi.org/10.1186/1471-2458-13-304
473,120,1598,21,2021,https://doi.org/10.1186/s12889-021-11640-9
474,120,275,21,2021,https://doi.org/10.1186/s12889-021-10329-3
475,120,99,20,2020,https://doi.org/10.1186/s12889-019-7841-7
476,120,243,19,2019,https://doi.org/10.1186/s12889-019-6567-x
477,120,3,19,2019,https://doi.org/10.1186/s12889-018-6307-7
478,120,715,18,2018,https://doi.org/10.1186/s12889-018-5615-2
479,120,717,17,2017,https://doi.org/10.1186/s12889-017-4733-6
480,120,519,17,2017,https://doi.org/10.1186/s12889-017-4436-z
481,120,561,15,2015,https://doi.org/10.1186/s12889-015-1852-9
482,120,670,13,2013,https://doi.org/10.1186/1471-2458-13-670
483,119,1102,20,2020,https://doi.org/10.1186/s12889-020-09209-z
484,119,289,20,2020,https://doi.org/10.1186/s12889-020-8368-7
485,119,930,18,2018,https://doi.org/10.1186/s12889-018-5870-2
486,119,271,17,2017,https://doi.org/10.1186/s12889-017-4177-z
487,119,1276,14,2014,https://doi.org/10.1186/1471-2458-14-1276
488,119,1210,14,2014,https://doi.org/10.1186/1471-2458-14-1210
489,119,980,12,2012,https://doi.org/10.1186/1471-2458-12-980
490,119,565,12,2012,https://doi.org/10.1186/1471-2458-12-565
491,119,203,12,2012,https://doi.org/10.1186/1471-2458-12-203
492,118,811,18,2018,https://doi.org/10.1186/s12889-018-5724-y
493,118,662,15,2015,https://doi.org/10.1186/s12889-015-1979-8
494,118,407,13,2013,https://doi.org/10.1186/1471-2458-13-407
495,118,128,13,2013,https://doi.org/10.1186/1471-2458-13-128
496,117,176,17,2017,https://doi.org/10.1186/s12889-017-4059-4
497,117,30,16,2015,https://doi.org/10.1186/s12889-016-2698-5
498,117,692,12,2012,https://doi.org/10.1186/1471-2458-12-692
499,117,639,12,2012,https://doi.org/10.1186/1471-2458-12-639
500,117,292,12,2012,https://doi.org/10.1186/1471-2458-12-292
501,116,27,20,2020,https://doi.org/10.1186/s12889-019-8127-9
502,116,835,18,2018,https://doi.org/10.1186/s12889-018-5767-0
503,116,431,14,2014,https://doi.org/10.1186/1471-2458-14-431
504,116,3,13,2013,https://doi.org/10.1186/1471-2458-13-3
505,116,773,12,2012,https://doi.org/10.1186/1471-2458-12-773
506,115,953,21,2021,https://doi.org/10.1186/s12889-021-10711-1
507,115,31,20,2020,https://doi.org/10.1186/s12889-019-8124-z
508,115,887,14,2014,https://doi.org/10.1186/1471-2458-14-887
509,115,403,13,2013,https://doi.org/10.1186/1471-2458-13-403
510,115,84,13,2013,https://doi.org/10.1186/1471-2458-13-84
511,115,1018,12,2012,https://doi.org/10.1186/1471-2458-12-1018
512,115,266,12,2012,https://doi.org/10.1186/1471-2458-12-266
513,114,773,18,2018,https://doi.org/10.1186/s12889-018-5683-3
514,114,402,18,2018,https://doi.org/10.1186/s12889-018-5318-8
515,114,525,16,2016,https://doi.org/10.1186/s12889-016-3149-z
516,114,93,16,2015,https://doi.org/10.1186/s12889-016-2765-y
517,114,9,15,2015,https://doi.org/10.1186/s12889-014-1338-1
518,114,1057,13,2013,https://doi.org/10.1186/1471-2458-13-1057
519,114,344,13,2013,https://doi.org/10.1186/1471-2458-13-344
520,114,232,13,2013,https://doi.org/10.1186/1471-2458-13-232
521,114,171,13,2013,https://doi.org/10.1186/1471-2458-13-171
522,114,524,12,2012,https://doi.org/10.1186/1471-2458-12-524
523,113,690,20,2020,https://doi.org/10.1186/s12889-020-08804-4
524,113,1319,19,2019,https://doi.org/10.1186/s12889-019-7607-2
525,113,512,19,2019,https://doi.org/10.1186/s12889-019-6820-3
526,113,117,19,2019,https://doi.org/10.1186/s12889-019-6447-4
527,113,1047,16,2016,https://doi.org/10.1186/s12889-016-3728-z
528,113,813,14,2014,https://doi.org/10.1186/1471-2458-14-813
529,113,575,14,2014,https://doi.org/10.1186/1471-2458-14-575
530,113,767,13,2013,https://doi.org/10.1186/1471-2458-13-767
531,113,513,13,2013,https://doi.org/10.1186/1471-2458-13-513
532,113,990,12,2012,https://doi.org/10.1186/1471-2458-12-990
533,113,526,12,2012,https://doi.org/10.1186/1471-2458-12-526
534,113,473,12,2012,https://doi.org/10.1186/1471-2458-12-473
535,113,406,12,2012,https://doi.org/10.1186/1471-2458-12-406
536,112,940,21,2021,https://doi.org/10.1186/s12889-021-10852-3
537,112,1213,20,2020,https://doi.org/10.1186/s12889-020-09298-w
538,112,1104,20,2020,https://doi.org/10.1186/s12889-020-08875-3
539,112,1659,19,2019,https://doi.org/10.1186/s12889-019-7966-8
540,112,130,18,2018,https://doi.org/10.1186/s12889-018-5039-z
541,112,179,17,2017,https://doi.org/10.1186/s12889-017-4111-4
542,112,87,16,2015,https://doi.org/10.1186/s12889-016-2753-2
543,112,1307,15,2015,https://doi.org/10.1186/s12889-015-2617-1
544,112,1131,14,2014,https://doi.org/10.1186/1471-2458-14-1131
545,112,602,13,2013,https://doi.org/10.1186/1471-2458-13-602
546,112,200,13,2013,https://doi.org/10.1186/1471-2458-13-200
547,112,219,12,2012,https://doi.org/10.1186/1471-2458-12-219
548,111,1018,23,2023,https://doi.org/10.1186/s12889-023-15833-2
549,111,2402,22,2022,https://doi.org/10.1186/s12889-022-14885-0
550,111,278,22,2022,https://doi.org/10.1186/s12889-022-12567-5
551,111,49,20,2020,https://doi.org/10.1186/s12889-020-8173-3
552,111,1401,19,2019,https://doi.org/10.1186/s12889-019-7781-2
553,111,64,19,2019,https://doi.org/10.1186/s12889-019-6390-4
554,111,672,17,2017,https://doi.org/10.1186/s12889-017-4675-z
555,111,190,17,2017,https://doi.org/10.1186/s12889-017-4119-9
556,111,932,15,2015,https://doi.org/10.1186/s12889-015-2287-z
557,111,808,13,2013,https://doi.org/10.1186/1471-2458-13-808
558,111,nan,13,2013,https://doi.org/10.1186/1471-2458-13-s3-s30
559,111,741,12,2012,https://doi.org/10.1186/1471-2458-12-741
560,110,1896,22,2022,https://doi.org/10.1186/s12889-022-14274-7
561,110,457,19,2019,https://doi.org/10.1186/s12889-019-6825-y
562,110,1047,18,2018,https://doi.org/10.1186/s12889-018-5902-y
563,110,440,17,2017,https://doi.org/10.1186/s12889-017-4381-x
564,110,266,16,2016,https://doi.org/10.1186/s12889-016-2930-3
565,110,685,15,2015,https://doi.org/10.1186/s12889-015-2034-5
566,110,641,15,2015,https://doi.org/10.1186/s12889-015-2016-7
567,110,1112,14,2014,https://doi.org/10.1186/1471-2458-14-1112
568,110,201,14,2014,https://doi.org/10.1186/1471-2458-14-201
569,110,261,13,2013,https://doi.org/10.1186/1471-2458-13-261
570,110,661,12,2012,https://doi.org/10.1186/1471-2458-12-661
571,109,966,21,2021,https://doi.org/10.1186/s12889-021-11032-z
572,109,760,19,2019,https://doi.org/10.1186/s12889-019-7111-8
573,109,158,19,2019,https://doi.org/10.1186/s12889-019-6423-z
574,109,196,18,2018,https://doi.org/10.1186/s12889-018-5103-8
575,109,816,16,2016,https://doi.org/10.1186/s12889-016-3489-8
576,109,599,16,2016,https://doi.org/10.1186/s12889-016-3265-9
577,109,215,15,2015,https://doi.org/10.1186/s12889-015-1551-6
578,109,779,14,2014,https://doi.org/10.1186/1471-2458-14-779
579,109,626,13,2013,https://doi.org/10.1186/1471-2458-13-626
580,109,663,12,2012,https://doi.org/10.1186/1471-2458-12-663
581,109,631,12,2012,https://doi.org/10.1186/1471-2458-12-631
582,109,309,12,2012,https://doi.org/10.1186/1471-2458-12-309
583,108,666,20,2020,https://doi.org/10.1186/s12889-020-08818-y
584,108,1034,19,2019,https://doi.org/10.1186/s12889-019-7360-6
585,108,487,18,2018,https://doi.org/10.1186/s12889-018-5412-y
586,108,336,18,2018,https://doi.org/10.1186/s12889-018-5223-1
587,108,600,17,2017,https://doi.org/10.1186/s12889-017-4508-0
588,108,556,17,2017,https://doi.org/10.1186/s12889-017-4473-7
589,108,364,17,2017,https://doi.org/10.1186/s12889-017-4285-9
590,108,1126,16,2016,https://doi.org/10.1186/s12889-016-3789-z
591,108,1207,15,2015,https://doi.org/10.1186/s12889-015-2541-4
592,108,137,15,2015,https://doi.org/10.1186/s12889-015-1470-6
593,107,1689,23,2023,https://doi.org/10.1186/s12889-023-16621-8
594,107,314,21,2021,https://doi.org/10.1186/s12889-021-10351-5
595,107,54,21,2021,https://doi.org/10.1186/s12889-020-10125-5
596,107,1425,19,2019,https://doi.org/10.1186/s12889-019-7796-8
597,107,495,19,2019,https://doi.org/10.1186/s12889-019-6846-6
598,107,1148,18,2018,https://doi.org/10.1186/s12889-018-6050-0
599,107,349,17,2017,https://doi.org/10.1186/s12889-017-4241-8
600,107,533,14,2014,https://doi.org/10.1186/1471-2458-14-533
601,107,1161,13,2013,https://doi.org/10.1186/1471-2458-13-1161
602,107,116,13,2013,https://doi.org/10.1186/1471-2458-13-116
603,106,685,21,2021,https://doi.org/10.1186/s12889-021-10708-w
604,106,1019,19,2019,https://doi.org/10.1186/s12889-019-7356-2
605,106,776,17,2017,https://doi.org/10.1186/s12889-017-4746-1
606,106,550,17,2017,https://doi.org/10.1186/s12889-017-4426-1
607,106,1192,16,2016,https://doi.org/10.1186/s12889-016-3861-8
608,106,636,16,2016,https://doi.org/10.1186/s12889-016-3315-3
609,106,1143,14,2014,https://doi.org/10.1186/1471-2458-14-1143
610,106,994,14,2014,https://doi.org/10.1186/1471-2458-14-994
611,106,881,14,2014,https://doi.org/10.1186/1471-2458-14-881
612,106,607,14,2014,https://doi.org/10.1186/1471-2458-14-607
613,106,1215,13,2013,https://doi.org/10.1186/1471-2458-13-1215
614,106,1204,13,2013,https://doi.org/10.1186/1471-2458-13-1204
615,106,798,13,2013,https://doi.org/10.1186/1471-2458-13-798
616,106,496,13,2013,https://doi.org/10.1186/1471-2458-13-496
617,105,1108,19,2019,https://doi.org/10.1186/s12889-019-7454-1
618,105,401,19,2019,https://doi.org/10.1186/s12889-019-6705-5
619,105,183,18,2018,https://doi.org/10.1186/s12889-018-5051-3
620,105,496,17,2017,https://doi.org/10.1186/s12889-017-4422-5
621,105,683,16,2016,https://doi.org/10.1186/s12889-016-3354-9
622,105,420,16,2016,https://doi.org/10.1186/s12889-016-3050-9
623,105,241,16,2016,https://doi.org/10.1186/s12889-016-2923-2
624,105,448,15,2015,https://doi.org/10.1186/s12889-015-1791-5
625,105,139,15,2015,https://doi.org/10.1186/s12889-015-1502-2
626,105,1036,14,2014,https://doi.org/10.1186/1471-2458-14-1036
627,104,1851,21,2021,https://doi.org/10.1186/s12889-021-11880-9
628,104,1112,19,2019,https://doi.org/10.1186/s12889-019-7439-0
629,104,225,19,2019,https://doi.org/10.1186/s12889-019-6524-8
630,104,49,18,2018,https://doi.org/10.1186/s12889-017-4599-7
631,104,262,15,2015,https://doi.org/10.1186/s12889-015-1611-y
632,104,955,14,2014,https://doi.org/10.1186/1471-2458-14-955
633,104,278,14,2014,https://doi.org/10.1186/1471-2458-14-278
634,104,684,13,2013,https://doi.org/10.1186/1471-2458-13-684
635,104,509,12,2012,https://doi.org/10.1186/1471-2458-12-509
636,103,1375,20,2020,https://doi.org/10.1186/s12889-020-09457-z
637,103,1022,20,2020,https://doi.org/10.1186/s12889-020-09126-1
638,103,1495,19,2019,https://doi.org/10.1186/s12889-019-7837-3
639,103,897,19,2019,https://doi.org/10.1186/s12889-019-7192-4
640,103,544,19,2019,https://doi.org/10.1186/s12889-019-6862-6
641,103,1042,18,2018,https://doi.org/10.1186/s12889-018-5897-4
642,103,932,18,2018,https://doi.org/10.1186/s12889-018-5837-3
643,103,1190,16,2016,https://doi.org/10.1186/s12889-016-3843-x
644,103,326,16,2016,https://doi.org/10.1186/s12889-016-3005-1
645,103,5,15,2015,https://doi.org/10.1186/1471-2458-15-5
646,103,215,14,2014,https://doi.org/10.1186/1471-2458-14-215
647,103,280,12,2012,https://doi.org/10.1186/1471-2458-12-280
648,102,2247,22,2022,https://doi.org/10.1186/s12889-022-14688-3
649,102,1329,21,2021,https://doi.org/10.1186/s12889-021-11401-8
650,102,1649,20,2020,https://doi.org/10.1186/s12889-020-09761-8
651,102,1298,19,2019,https://doi.org/10.1186/s12889-019-7646-8
652,102,447,19,2019,https://doi.org/10.1186/s12889-019-6868-0
653,102,36,19,2019,https://doi.org/10.1186/s12889-018-6319-3
654,102,770,18,2018,https://doi.org/10.1186/s12889-018-5703-3
655,102,1039,15,2015,https://doi.org/10.1186/s12889-015-2383-0
656,102,284,14,2014,https://doi.org/10.1186/1471-2458-14-284
657,102,1170,13,2013,https://doi.org/10.1186/1471-2458-13-1170
658,102,878,12,2012,https://doi.org/10.1186/1471-2458-12-878
659,101,1023,21,2021,https://doi.org/10.1186/s12889-021-11013-2
660,101,1595,19,2019,https://doi.org/10.1186/s12889-019-7973-9
661,101,952,19,2019,https://doi.org/10.1186/s12889-019-7297-9
662,101,799,19,2019,https://doi.org/10.1186/s12889-019-7138-x
663,101,264,19,2019,https://doi.org/10.1186/s12889-019-6577-8
664,101,355,18,2018,https://doi.org/10.1186/s12889-018-5277-0
665,101,248,18,2018,https://doi.org/10.1186/s12889-018-5158-6
666,101,8,18,2018,https://doi.org/10.1186/s12889-017-4561-8
667,101,797,17,2017,https://doi.org/10.1186/s12889-017-4802-x
668,101,470,17,2017,https://doi.org/10.1186/s12889-017-4398-1
669,101,1108,16,2016,https://doi.org/10.1186/s12889-016-3774-6
670,101,365,16,2016,https://doi.org/10.1186/s12889-016-3028-7
671,101,1014,15,2015,https://doi.org/10.1186/s12889-015-2321-1
672,101,218,14,2014,https://doi.org/10.1186/1471-2458-14-218
673,101,33,14,2014,https://doi.org/10.1186/1471-2458-14-33
674,101,786,13,2013,https://doi.org/10.1186/1471-2458-13-786
675,100,1017,21,2021,https://doi.org/10.1186/s12889-021-11098-9
676,100,605,20,2020,https://doi.org/10.1186/s12889-020-08726-1
677,100,1348,19,2019,https://doi.org/10.1186/s12889-019-7659-3
678,100,1213,18,2018,https://doi.org/10.1186/s12889-018-6077-2
679,100,1137,16,2016,https://doi.org/10.1186/s12889-016-3791-5
680,100,419,16,2016,https://doi.org/10.1186/s12889-016-3043-8
681,100,972,15,2015,https://doi.org/10.1186/s12889-015-2315-z
682,100,210,15,2015,https://doi.org/10.1186/s12889-015-1516-9
683,100,395,14,2014,https://doi.org/10.1186/1471-2458-14-395
684,100,1118,13,2013,https://doi.org/10.1186/1471-2458-13-1118
685,100,303,12,2012,https://doi.org/10.1186/1471-2458-12-303
686,100,210,12,2012,https://doi.org/10.1186/1471-2458-12-210
687,99,2146,22,2022,https://doi.org/10.1186/s12889-022-14422-z
688,99,189,22,2022,https://doi.org/10.1186/s12889-021-12390-4
689,99,1284,21,2021,https://doi.org/10.1186/s12889-021-11335-1
690,99,616,19,2019,https://doi.org/10.1186/s12889-019-6940-9
691,99,493,17,2017,https://doi.org/10.1186/s12889-017-4359-8
692,99,399,16,2016,https://doi.org/10.1186/s12889-016-3058-1
693,99,216,16,2016,https://doi.org/10.1186/s12889-016-2873-8
694,99,996,15,2015,https://doi.org/10.1186/s12889-015-2314-0
695,99,471,15,2015,https://doi.org/10.1186/s12889-015-1798-y
696,99,194,15,2015,https://doi.org/10.1186/s12889-015-1473-3
697,99,339,14,2014,https://doi.org/10.1186/1471-2458-14-339
698,99,321,14,2014,https://doi.org/10.1186/1471-2458-14-321
699,99,276,12,2012,https://doi.org/10.1186/1471-2458-12-276
700,98,128,22,2022,https://doi.org/10.1186/s12889-021-12362-8
701,98,1475,21,2021,https://doi.org/10.1186/s12889-021-11466-5
702,98,775,20,2020,https://doi.org/10.1186/s12889-020-08934-9
703,98,551,20,2020,https://doi.org/10.1186/s12889-020-08671-z
704,98,156,20,2020,https://doi.org/10.1186/s12889-020-8253-4
705,98,129,17,2017,https://doi.org/10.1186/s12889-016-4000-2
706,98,1238,16,2016,https://doi.org/10.1186/s12889-016-3893-0
707,98,1203,16,2016,https://doi.org/10.1186/s12889-016-3881-4
708,98,1136,16,2016,https://doi.org/10.1186/s12889-016-3783-5
709,98,1090,15,2015,https://doi.org/10.1186/s12889-015-2427-5
710,98,883,15,2015,https://doi.org/10.1186/s12889-015-2210-7
711,98,979,12,2012,https://doi.org/10.1186/1471-2458-12-979
712,98,69,12,2012,https://doi.org/10.1186/1471-2458-12-69
713,97,79,21,2021,https://doi.org/10.1186/s12889-020-10085-w
714,97,1235,19,2019,https://doi.org/10.1186/s12889-019-7579-2
715,97,845,19,2019,https://doi.org/10.1186/s12889-019-7213-3
716,97,581,19,2019,https://doi.org/10.1186/s12889-019-6879-x
