rank,number_of_citations,article_number,volume,year,doi_link
411,162,777,18,2018,https://doi.org/10.1186/s12889-018-5689-x
412,162,857,17,2017,https://doi.org/10.1186/s12889-017-4858-7
413,162,138,17,2017,https://doi.org/10.1186/s12889-016-3983-z
414,162,222,16,2016,https://doi.org/10.1186/s12889-016-2906-3
415,162,72,12,2012,https://doi.org/10.1186/1471-2458-12-72
416,162,595,11,2011,https://doi.org/10.1186/1471-2458-11-595
417,162,21,9,2009,https://doi.org/10.1186/1471-2458-9-21
418,162,155,8,2008,https://doi.org/10.1186/1471-2458-8-155
419,161,682,20,2020,https://doi.org/10.1186/s12889-020-08825-z
420,161,1021,12,2012,https://doi.org/10.1186/1471-2458-12-1021
421,161,606,11,2011,https://doi.org/10.1186/1471-2458-11-606
422,160,271,19,2019,https://doi.org/10.1186/s12889-019-6513-y
423,160,976,16,2016,https://doi.org/10.1186/s12889-016-3622-8
424,160,507,11,2011,https://doi.org/10.1186/1471-2458-11-507
425,160,194.0,10,2010,https://doi.org/10.1186/1471-2458-10-194
426,160,68,5,2005,https://doi.org/10.1186/1471-2458-5-68
427,159,1035,16,2016,https://doi.org/10.1186/s12889-016-3686-5
428,159,938,11,2011,https://doi.org/10.1186/1471-2458-11-938
429,159,396,11,2011,https://doi.org/10.1186/1471-2458-11-396
430,159,38.0,10,2010,https://doi.org/10.1186/1471-2458-10-38
431,159,251,6,2006,https://doi.org/10.1186/1471-2458-6-251
432,158,312,22,2022,https://doi.org/10.1186/s12889-022-12698-9
433,158,1292,20,2020,https://doi.org/10.1186/s12889-020-09392-z
434,158,143,14,2014,https://doi.org/10.1186/1471-2458-14-143
435,158,638,11,2011,https://doi.org/10.1186/1471-2458-11-638
436,157,166,20,2020,https://doi.org/10.1186/s12889-020-8267-y
437,157,1030,13,2013,https://doi.org/10.1186/1471-2458-13-1030
438,157,912,12,2012,https://doi.org/10.1186/1471-2458-12-912
439,157,46,9,2009,https://doi.org/10.1186/1471-2458-9-46
440,156,1551,19,2019,https://doi.org/10.1186/s12889-019-7683-3
441,156,206,18,2018,https://doi.org/10.1186/s12889-017-5005-1
442,156,142,12,2012,https://doi.org/10.1186/1471-2458-12-142
443,156,232,8,2008,https://doi.org/10.1186/1471-2458-8-232
444,156,140,5,2005,https://doi.org/10.1186/1471-2458-5-140
445,155,1337,19,2019,https://doi.org/10.1186/s12889-019-7713-1
446,155,1068,15,2015,https://doi.org/10.1186/s12889-015-2387-9
447,155,886,14,2014,https://doi.org/10.1186/1471-2458-14-886
448,155,328,11,2011,https://doi.org/10.1186/1471-2458-11-328
449,155,274,11,2011,https://doi.org/10.1186/1471-2458-11-274
450,155,172.0,10,2010,https://doi.org/10.1186/1471-2458-10-172
451,155,485.0,10,2010,https://doi.org/10.1186/1471-2458-10-485
452,155,302,9,2009,https://doi.org/10.1186/1471-2458-9-302
453,154,506,24,2024,https://doi.org/10.1186/s12889-024-18036-5
454,154,880,17,2017,https://doi.org/10.1186/s12889-017-4888-1
455,154,768,15,2015,https://doi.org/10.1186/s12889-015-2082-x
456,154,522,14,2014,https://doi.org/10.1186/1471-2458-14-522
457,154,1190,13,2013,https://doi.org/10.1186/1471-2458-13-1190
458,153,197,19,2019,https://doi.org/10.1186/s12889-019-6515-9
459,153,792,18,2018,https://doi.org/10.1186/s12889-018-5699-8
460,153,31,15,2015,https://doi.org/10.1186/s12889-015-1423-0
461,153,484,14,2014,https://doi.org/10.1186/1471-2458-14-484
462,153,nan,11,2011,https://doi.org/10.1186/1471-2458-11-s3-s11
463,153,326.0,10,2010,https://doi.org/10.1186/1471-2458-10-326
464,153,192,9,2009,https://doi.org/10.1186/1471-2458-9-192
465,153,369,8,2008,https://doi.org/10.1186/1471-2458-8-369
466,152,1360,18,2018,https://doi.org/10.1186/s12889-018-6268-x
467,152,261,11,2011,https://doi.org/10.1186/1471-2458-11-261
468,152,158.0,10,2010,https://doi.org/10.1186/1471-2458-10-158
469,151,1500,19,2019,https://doi.org/10.1186/s12889-019-7827-5
470,151,807,16,2016,https://doi.org/10.1186/s12889-016-3467-1
471,151,606,14,2014,https://doi.org/10.1186/1471-2458-14-606
472,151,447,14,2014,https://doi.org/10.1186/1471-2458-14-447
473,151,1234,13,2013,https://doi.org/10.1186/1471-2458-13-1234
474,151,179,13,2013,https://doi.org/10.1186/1471-2458-13-179
475,151,240,11,2011,https://doi.org/10.1186/1471-2458-11-240
476,151,61,8,2008,https://doi.org/10.1186/1471-2458-8-61
477,151,138,6,2006,https://doi.org/10.1186/1471-2458-6-138
478,150,1014,21,2021,https://doi.org/10.1186/s12889-021-11019-w
479,150,422,17,2017,https://doi.org/10.1186/s12889-017-4314-8
480,150,679,12,2012,https://doi.org/10.1186/1471-2458-12-679
481,150,19,9,2009,https://doi.org/10.1186/1471-2458-9-19
482,149,1247,16,2016,https://doi.org/10.1186/s12889-016-3985-x
483,149,1165,15,2015,https://doi.org/10.1186/s12889-015-2460-4
484,149,251,13,2013,https://doi.org/10.1186/1471-2458-13-251
485,148,1195,15,2015,https://doi.org/10.1186/s12889-015-2529-0
486,148,728,15,2015,https://doi.org/10.1186/s12889-015-2078-6
487,148,1310,14,2014,https://doi.org/10.1186/1471-2458-14-1310
488,148,94,14,2014,https://doi.org/10.1186/1471-2458-14-94
489,148,1158,13,2013,https://doi.org/10.1186/1471-2458-13-1158
490,148,38,4,2004,https://doi.org/10.1186/1471-2458-4-38
491,147,906,19,2019,https://doi.org/10.1186/s12889-019-7118-1
492,147,869,18,2018,https://doi.org/10.1186/s12889-018-5677-1
493,147,160,17,2017,https://doi.org/10.1186/s12889-017-4071-8
494,147,1097,15,2015,https://doi.org/10.1186/s12889-015-2429-3
495,147,73,7,2007,https://doi.org/10.1186/1471-2458-7-73
496,146,366,14,2014,https://doi.org/10.1186/1471-2458-14-366
497,146,483,13,2013,https://doi.org/10.1186/1471-2458-13-483
498,146,22,12,2012,https://doi.org/10.1186/1471-2458-12-22
499,146,211,7,2007,https://doi.org/10.1186/1471-2458-7-211
500,145,1990,21,2021,https://doi.org/10.1186/s12889-021-12009-8
501,145,1093,18,2018,https://doi.org/10.1186/s12889-018-5999-z
502,145,250,18,2018,https://doi.org/10.1186/s12889-018-5170-x
503,145,944,17,2017,https://doi.org/10.1186/s12889-017-4958-4
504,145,285,16,2016,https://doi.org/10.1186/s12889-016-2953-9
505,145,596,14,2014,https://doi.org/10.1186/1471-2458-14-596
506,145,789,12,2012,https://doi.org/10.1186/1471-2458-12-789
507,144,265,20,2020,https://doi.org/10.1186/s12889-020-8331-7
508,144,976,17,2017,https://doi.org/10.1186/s12889-017-4970-8
509,144,S3,13,2013,https://doi.org/10.1186/1471-2458-13-s3-s3
510,144,S23,13,2013,https://doi.org/10.1186/1471-2458-13-s3-s23
511,144,564.0,10,2010,https://doi.org/10.1186/1471-2458-10-564
512,144,784.0,10,2010,https://doi.org/10.1186/1471-2458-10-784
513,144,34,6,2006,https://doi.org/10.1186/1471-2458-6-34
514,143,1662,21,2021,https://doi.org/10.1186/s12889-021-11725-5
515,143,251,20,2020,https://doi.org/10.1186/s12889-020-8339-z
516,143,1116,13,2013,https://doi.org/10.1186/1471-2458-13-1116
517,143,nan,11,2011,https://doi.org/10.1186/1471-2458-11-s3-s9
518,143,83.0,10,2010,https://doi.org/10.1186/1471-2458-10-83
519,142,879,20,2020,https://doi.org/10.1186/s12889-020-08964-3
520,142,812,20,2020,https://doi.org/10.1186/s12889-020-08951-8
521,142,577,18,2018,https://doi.org/10.1186/s12889-018-5485-7
522,142,166,18,2018,https://doi.org/10.1186/s12889-018-5054-0
523,142,236,17,2017,https://doi.org/10.1186/s12889-017-4137-7
524,142,227,16,2016,https://doi.org/10.1186/s12889-016-2882-7
525,142,173,16,2016,https://doi.org/10.1186/s12889-016-2843-1
526,142,94,15,2015,https://doi.org/10.1186/s12889-015-1442-x
527,142,84,9,2009,https://doi.org/10.1186/1471-2458-9-84
528,142,84,8,2008,https://doi.org/10.1186/1471-2458-8-84
529,142,12,7,2007,https://doi.org/10.1186/1471-2458-7-12
530,142,64,4,2004,https://doi.org/10.1186/1471-2458-4-64
531,141,596,16,2016,https://doi.org/10.1186/s12889-016-3267-7
532,141,794,15,2015,https://doi.org/10.1186/s12889-015-2150-2
533,141,463,13,2013,https://doi.org/10.1186/1471-2458-13-463
534,141,102.0,10,2010,https://doi.org/10.1186/1471-2458-10-102
535,141,212,6,2006,https://doi.org/10.1186/1471-2458-6-212
536,141,126,5,2005,https://doi.org/10.1186/1471-2458-5-126
537,141,94,5,2005,https://doi.org/10.1186/1471-2458-5-94
538,140,1366,18,2018,https://doi.org/10.1186/s12889-018-6262-3
539,140,286,16,2016,https://doi.org/10.1186/s12889-016-2941-0
540,140,1007,15,2015,https://doi.org/10.1186/s12889-015-2333-x
541,140,18,14,2014,https://doi.org/10.1186/1471-2458-14-18
542,140,1096,12,2012,https://doi.org/10.1186/1471-2458-12-1096
543,140,566,12,2012,https://doi.org/10.1186/1471-2458-12-566
544,140,463,12,2012,https://doi.org/10.1186/1471-2458-12-463
545,140,62,12,2012,https://doi.org/10.1186/1471-2458-12-62
546,140,530.0,10,2010,https://doi.org/10.1186/1471-2458-10-530
547,140,106,9,2009,https://doi.org/10.1186/1471-2458-9-106
548,140,48,8,2008,https://doi.org/10.1186/1471-2458-8-48
549,139,955,21,2021,https://doi.org/10.1186/s12889-021-10987-3
550,139,964,17,2017,https://doi.org/10.1186/s12889-017-4937-9
551,139,290,15,2015,https://doi.org/10.1186/s12889-015-1584-x
552,139,1203,14,2014,https://doi.org/10.1186/1471-2458-14-1203
553,138,1096,20,2020,https://doi.org/10.1186/s12889-020-08881-5
554,138,12,19,2019,https://doi.org/10.1186/s12889-018-6344-2
555,138,1017,15,2015,https://doi.org/10.1186/s12889-015-2350-9
556,138,129,9,2009,https://doi.org/10.1186/1471-2458-9-129
557,137,2015,22,2022,https://doi.org/10.1186/s12889-022-14403-2
558,137,1386,20,2020,https://doi.org/10.1186/s12889-020-09448-0
559,137,684,18,2018,https://doi.org/10.1186/s12889-018-5591-6
560,137,341,17,2017,https://doi.org/10.1186/s12889-017-4253-4
561,137,48,12,2012,https://doi.org/10.1186/1471-2458-12-48
562,137,170,9,2009,https://doi.org/10.1186/1471-2458-9-170
563,137,52,9,2009,https://doi.org/10.1186/1471-2458-9-52
564,137,263,8,2008,https://doi.org/10.1186/1471-2458-8-263
565,136,466,21,2021,https://doi.org/10.1186/s12889-021-10500-w
566,136,912,20,2020,https://doi.org/10.1186/s12889-020-09049-x
567,136,23,11,2011,https://doi.org/10.1186/1471-2458-11-23
568,136,6,11,2011,https://doi.org/10.1186/1471-2458-11-6
569,136,464,9,2009,https://doi.org/10.1186/1471-2458-9-464
570,136,453,9,2009,https://doi.org/10.1186/1471-2458-9-453
571,135,425,21,2021,https://doi.org/10.1186/s12889-021-10470-z
572,135,724,16,2016,https://doi.org/10.1186/s12889-016-3428-8
573,135,568,16,2016,https://doi.org/10.1186/s12889-016-3245-0
574,135,73,16,2015,https://doi.org/10.1186/s12889-016-2736-3
575,135,400,15,2015,https://doi.org/10.1186/s12889-015-1720-7
576,135,1198,13,2013,https://doi.org/10.1186/1471-2458-13-1198
577,135,354,12,2012,https://doi.org/10.1186/1471-2458-12-354
578,135,302,11,2011,https://doi.org/10.1186/1471-2458-11-302
579,135,nan,11,2011,https://doi.org/10.1186/1471-2458-11-s3-s22
580,135,467,9,2009,https://doi.org/10.1186/1471-2458-9-467
581,135,161,8,2008,https://doi.org/10.1186/1471-2458-8-161
582,135,63,7,2007,https://doi.org/10.1186/1471-2458-7-63
583,134,684,21,2021,https://doi.org/10.1186/s12889-021-10643-w
584,134,900,19,2019,https://doi.org/10.1186/s12889-019-7030-8
585,134,196,17,2017,https://doi.org/10.1186/s12889-017-4112-3
586,134,434,15,2015,https://doi.org/10.1186/s12889-015-1796-0
587,134,1297,14,2014,https://doi.org/10.1186/1471-2458-14-1297
588,134,1281,14,2014,https://doi.org/10.1186/1471-2458-14-1281
589,134,863,14,2014,https://doi.org/10.1186/1471-2458-14-863
590,134,834,14,2014,https://doi.org/10.1186/1471-2458-14-834
591,134,657,14,2014,https://doi.org/10.1186/1471-2458-14-657
592,134,297,14,2014,https://doi.org/10.1186/1471-2458-14-297
593,134,474,12,2012,https://doi.org/10.1186/1471-2458-12-474
594,134,839,11,2011,https://doi.org/10.1186/1471-2458-11-839
595,134,174,8,2008,https://doi.org/10.1186/1471-2458-8-174
596,133,114,20,2020,https://doi.org/10.1186/s12889-020-8212-0
597,133,515.0,10,2010,https://doi.org/10.1186/1471-2458-10-515
598,133,446,9,2009,https://doi.org/10.1186/1471-2458-9-446
599,132,1382,22,2022,https://doi.org/10.1186/s12889-022-13759-9
600,132,1908,20,2020,https://doi.org/10.1186/s12889-020-09988-5
601,132,528,18,2018,https://doi.org/10.1186/s12889-018-5454-1
602,132,781,14,2014,https://doi.org/10.1186/1471-2458-14-781
603,132,523,13,2013,https://doi.org/10.1186/1471-2458-13-523
604,132,798,12,2012,https://doi.org/10.1186/1471-2458-12-798
605,132,538,11,2011,https://doi.org/10.1186/1471-2458-11-538
606,132,651.0,10,2010,https://doi.org/10.1186/1471-2458-10-651
607,132,292,8,2008,https://doi.org/10.1186/1471-2458-8-292
608,132,234,8,2008,https://doi.org/10.1186/1471-2458-8-234
609,132,347,7,2007,https://doi.org/10.1186/1471-2458-7-347
610,132,36,5,2005,https://doi.org/10.1186/1471-2458-5-36
611,132,23,2,2002,https://doi.org/10.1186/1471-2458-2-23
612,131,954,21,2021,https://doi.org/10.1186/s12889-021-10935-1
613,131,1079,19,2019,https://doi.org/10.1186/s12889-019-7373-1
614,131,195,18,2018,https://doi.org/10.1186/s12889-018-5107-4
615,131,1208,15,2015,https://doi.org/10.1186/s12889-015-2522-7
616,131,828,13,2013,https://doi.org/10.1186/1471-2458-13-828
617,131,462,9,2009,https://doi.org/10.1186/1471-2458-9-462
618,130,1129,21,2021,https://doi.org/10.1186/s12889-021-11071-6
619,130,437,20,2020,https://doi.org/10.1186/s12889-020-08583-y
620,130,342,17,2017,https://doi.org/10.1186/s12889-017-4257-0
621,130,1032,16,2016,https://doi.org/10.1186/s12889-016-3682-9
622,130,1145,15,2015,https://doi.org/10.1186/s12889-015-2469-8
623,130,11,15,2015,https://doi.org/10.1186/s12889-014-1340-7
624,130,522,12,2012,https://doi.org/10.1186/1471-2458-12-522
625,130,99,12,2012,https://doi.org/10.1186/1471-2458-12-99
626,130,440,11,2011,https://doi.org/10.1186/1471-2458-11-440
627,130,388,8,2008,https://doi.org/10.1186/1471-2458-8-388
628,130,327,8,2008,https://doi.org/10.1186/1471-2458-8-327
629,130,141,6,2006,https://doi.org/10.1186/1471-2458-6-141
630,129,1823,21,2021,https://doi.org/10.1186/s12889-021-11888-1
631,129,939,21,2021,https://doi.org/10.1186/s12889-021-10773-1
632,129,822,20,2020,https://doi.org/10.1186/s12889-020-08890-4
633,129,1034,18,2018,https://doi.org/10.1186/s12889-018-5903-x
634,129,230,17,2017,https://doi.org/10.1186/s12889-017-4147-5
635,129,1163,13,2013,https://doi.org/10.1186/1471-2458-13-1163
636,129,434,12,2012,https://doi.org/10.1186/1471-2458-12-434
637,129,413,12,2012,https://doi.org/10.1186/1471-2458-12-413
638,129,459.0,10,2010,https://doi.org/10.1186/1471-2458-10-459
639,129,215,6,2006,https://doi.org/10.1186/1471-2458-6-215
640,128,894,21,2021,https://doi.org/10.1186/s12889-021-10907-5
641,128,1118,20,2020,https://doi.org/10.1186/s12889-020-09208-0
642,128,645,20,2020,https://doi.org/10.1186/s12889-020-08808-0
643,128,304,19,2019,https://doi.org/10.1186/s12889-019-6623-6
644,128,477,14,2014,https://doi.org/10.1186/1471-2458-14-477
645,128,915,12,2012,https://doi.org/10.1186/1471-2458-12-915
646,128,539,12,2012,https://doi.org/10.1186/1471-2458-12-539
647,128,754,11,2011,https://doi.org/10.1186/1471-2458-11-754
648,128,583,11,2011,https://doi.org/10.1186/1471-2458-11-583
649,128,239,11,2011,https://doi.org/10.1186/1471-2458-11-239
650,128,192.0,10,2010,https://doi.org/10.1186/1471-2458-10-192
651,128,535.0,10,2010,https://doi.org/10.1186/1471-2458-10-535
652,128,81,8,2008,https://doi.org/10.1186/1471-2458-8-81
653,128,13,6,2006,https://doi.org/10.1186/1471-2458-6-13
654,127,1835,20,2020,https://doi.org/10.1186/s12889-020-09926-5
655,127,88,15,2015,https://doi.org/10.1186/s12889-015-1407-0
656,127,1325,14,2014,https://doi.org/10.1186/1471-2458-14-1325
657,127,1183,13,2013,https://doi.org/10.1186/1471-2458-13-1183
658,127,1072,12,2012,https://doi.org/10.1186/1471-2458-12-1072
659,127,936,11,2011,https://doi.org/10.1186/1471-2458-11-936
660,127,696,11,2011,https://doi.org/10.1186/1471-2458-11-696
661,127,661,11,2011,https://doi.org/10.1186/1471-2458-11-661
662,127,116,9,2009,https://doi.org/10.1186/1471-2458-9-116
663,126,651,21,2021,https://doi.org/10.1186/s12889-021-10732-w
664,126,1289,19,2019,https://doi.org/10.1186/s12889-019-7685-1
665,126,1122,19,2019,https://doi.org/10.1186/s12889-019-7381-1
666,126,709,19,2019,https://doi.org/10.1186/s12889-019-7062-0
667,126,824,15,2015,https://doi.org/10.1186/s12889-015-2167-6
668,126,744,15,2015,https://doi.org/10.1186/s12889-015-2041-6
669,126,442,15,2015,https://doi.org/10.1186/s12889-015-1793-3
670,126,290,14,2014,https://doi.org/10.1186/1471-2458-14-290
671,126,234,13,2013,https://doi.org/10.1186/1471-2458-13-234
672,126,485,11,2011,https://doi.org/10.1186/1471-2458-11-485
673,126,130,11,2011,https://doi.org/10.1186/1471-2458-11-130
674,126,265,8,2008,https://doi.org/10.1186/1471-2458-8-265
675,126,1,6,2006,https://doi.org/10.1186/1471-2458-6-1
676,126,53,5,2005,https://doi.org/10.1186/1471-2458-5-53
677,126,12,4,2004,https://doi.org/10.1186/1471-2458-4-12
678,125,352,21,2021,https://doi.org/10.1186/s12889-021-10379-7
679,125,1293,19,2019,https://doi.org/10.1186/s12889-019-7633-0
680,125,175,19,2019,https://doi.org/10.1186/s12889-019-6504-z
681,125,988,16,2016,https://doi.org/10.1186/s12889-016-3664-y
682,125,873,14,2014,https://doi.org/10.1186/1471-2458-14-873
683,125,176.0,10,2010,https://doi.org/10.1186/1471-2458-10-176
684,125,10,9,2009,https://doi.org/10.1186/1471-2458-9-10
685,125,353,8,2008,https://doi.org/10.1186/1471-2458-8-353
686,125,200,7,2007,https://doi.org/10.1186/1471-2458-7-200
687,124,542,16,2016,https://doi.org/10.1186/s12889-016-3248-x
688,124,611,15,2015,https://doi.org/10.1186/s12889-015-1902-3
689,124,814,14,2014,https://doi.org/10.1186/1471-2458-14-814
690,124,529.0,10,2010,https://doi.org/10.1186/1471-2458-10-529
691,124,290,9,2009,https://doi.org/10.1186/1471-2458-9-290
692,124,135,8,2008,https://doi.org/10.1186/1471-2458-8-135
693,123,1253,23,2023,https://doi.org/10.1186/s12889-023-16097-6
694,123,1569,20,2020,https://doi.org/10.1186/s12889-020-09583-8
695,123,797,13,2013,https://doi.org/10.1186/1471-2458-13-797
696,123,309,13,2013,https://doi.org/10.1186/1471-2458-13-309
697,123,111.0,10,2010,https://doi.org/10.1186/1471-2458-10-111
698,123,418.0,10,2010,https://doi.org/10.1186/1471-2458-10-418
699,123,138,5,2005,https://doi.org/10.1186/1471-2458-5-138
700,122,1636,20,2020,https://doi.org/10.1186/s12889-020-09743-w
701,122,1227,20,2020,https://doi.org/10.1186/s12889-020-09274-4
702,122,68,18,2018,https://doi.org/10.1186/s12889-017-4572-5
703,122,576,15,2015,https://doi.org/10.1186/s12889-015-1927-7
704,122,133,15,2015,https://doi.org/10.1186/s12889-015-1412-3
705,122,697,14,2014,https://doi.org/10.1186/1471-2458-14-697
706,122,314,13,2013,https://doi.org/10.1186/1471-2458-13-314
707,122,701,12,2012,https://doi.org/10.1186/1471-2458-12-701
708,122,853,11,2011,https://doi.org/10.1186/1471-2458-11-853
709,122,660,11,2011,https://doi.org/10.1186/1471-2458-11-660
710,122,174,9,2009,https://doi.org/10.1186/1471-2458-9-174
711,122,68,4,2004,https://doi.org/10.1186/1471-2458-4-68
712,122,19,4,2004,https://doi.org/10.1186/1471-2458-4-19
713,121,60,18,2018,https://doi.org/10.1186/s12889-017-4443-0
714,121,919,14,2014,https://doi.org/10.1186/1471-2458-14-919
715,121,1141,13,2013,https://doi.org/10.1186/1471-2458-13-1141
716,121,304,13,2013,https://doi.org/10.1186/1471-2458-13-304
717,121,105,8,2008,https://doi.org/10.1186/1471-2458-8-105
718,120,1598,21,2021,https://doi.org/10.1186/s12889-021-11640-9
719,120,275,21,2021,https://doi.org/10.1186/s12889-021-10329-3
720,120,99,20,2020,https://doi.org/10.1186/s12889-019-7841-7
721,120,243,19,2019,https://doi.org/10.1186/s12889-019-6567-x
722,120,3,19,2019,https://doi.org/10.1186/s12889-018-6307-7
723,120,715,18,2018,https://doi.org/10.1186/s12889-018-5615-2
724,120,717,17,2017,https://doi.org/10.1186/s12889-017-4733-6
